ReactionID,ReactionName,Subsystem,HFD_MeanFlux,HFD_StdFlux,HFD_N,HFD_Flux,SCD_MeanFlux,SCD_StdFlux,SCD_N,SCD_Flux,Diff(HFD-SCD),Ratio(HFD/SCD)
ACGAM2E,N-acetylglucosamine 2-epimerase,Aminosugar Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACGAM6PS,N acetylglucosamine 6 phosphate synthase,Aminosugar Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_malttr_e,Maltotriose exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
AACTOOR,Aminoacetone:oxygen oxidoreductase(deaminating)(flavin-containing),"Glycine, Serine, and Threonine Metabolism",0.1,0.0,1,0.1,0.0,0.0,1,0.0,0.1,100000000000.0
AACTtm,Aminoacetone transport (mitochondrial),"Transport, Mitochondrial",0.1,0.0,1,0.1,0.0,0.0,1,0.0,0.1,100000000000.0
EX_man_e,D-Mannose exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACGAMK,N-acetylglucosamine kinase,Aminosugar Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACGAMPM,Phosphoacetylglucosamine mutase,Aminosugar Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_meoh_e,Methanol exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACGAMtly,N-acetyl-glucosamine lysosomal efflux,"Transport, Lysosomal",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACGBGBSIDEtg,Acgbgbside hs intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
AADSACYCL,AAPSAS,Lysine Metabolism,0.049594134542606576,0.0,1,0.049594134542606576,0.0552522102054836,0.0,1,0.0552522102054836,-0.005658075662877023,0.8975954872622802
ACGBGBSIDEtl,Acgbgbside hs intracellular transport,"Transport, Lysosomal",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_mepi_e,Metanephrine exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACGPID,N-acetylglucosaminylphosphatidylinositol deacetylase,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACGSm,N acteylglutamate synthase  mitochondrial,Urea cycle/amino group metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
AASAD3,L-aminoadipate-semialdehyde dehydrogenase (NADH),Lysine Metabolism,0.049594134542606576,0.0,1,0.049594134542606576,0.0552522102054836,0.0,1,0.0552522102054836,-0.005658075662877023,0.8975954872622802
AASAD3m,"L-aminoadipate-semialdehyde dehydrogenase (NADH), mitochondrial",Lysine Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_mercplaccys_e,3-mercaptolactate-cysteine disulfide exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
AATA,2 aminoadipate transaminase,Lysine Metabolism,-0.049594134542606576,0.0,1,-0.049594134542606576,-0.0552522102054836,0.0,1,-0.0552522102054836,0.005658075662877023,0.8975954872622802
ABTArm,"4-aminobutyrate transaminase, reversible (mitochondrial)",Glutamate metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACHEe,Acetylcholinesterase,Glycerophospholipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACHVESSEC,Acetylcholine secretion via secretory vesicle (ATP driven),"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACHtn,"Acetylcholin transport, nuclear trhough pores","Transport, Nuclear",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ABTD,L-arabinitol 4-dehydrogenase,Pentose and Glucuronate Interconversions,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_met__L_e,L-Methionine exchange,Extracellular exchange,-0.00587668776135992,0.0,1,-0.00587668776135992,-0.006547144949645166,0.0,1,-0.006547144949645166,0.0006704571882852461,0.8975954871414328
ABTt,L arabinitol transport via passive diffusion,"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ABUTD,Aminobutyraldehyde dehydrogenase,beta-Alanine metabolism,0.1,0.0,1,0.1,0.1,0.0,1,0.1,0.0,0.99999999999
ACITL,ATP-Citrate lyase,Citric Acid Cycle,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACN13ACNGALGBSIDEte,ACN13ACNGALGBSIDEte,"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ABUTt2r,4 aminobutyrate reversible transport in via proton symport,"Transport, Extracellular",-0.1,0.0,1,-0.1,-0.2,0.0,1,-0.2,0.1,0.4999999999975
EX_mthgxl_e,Methylglyoxal exchange,Extracellular exchange,0.032641289130834666,0.0,1,0.032641289130834666,0.13484047454145265,0.0,1,0.13484047454145265,-0.10219918541061798,0.24207337775689902
ABUTt2rL,4-aminobutyrate reversible transport in via proton symport (lysosome),"Transport, Lysosomal",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ABUTt4_2_r,ABUTt4 LPAREN 2 RPAREN r,"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACACT1r_copy1,Acetyl-CoA C-acetyltransferase,Cholesterol Metabolism,0.0,0.0,1,0.0,0.0276261051027418,0.0,1,0.0276261051027418,-0.0276261051027418,0.0
ACACT10m,Acetyl-CoA C-acyltransferase,"Valine, Leucine, and Isoleucine Metabolism",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACACT1r_copy2,Acetyl-CoA C-acetyltransferase,Tryptophan metabolism,0.024797067271303288,0.0,1,0.024797067271303288,0.0,0.0,1,0.0,0.024797067271303288,24797067271.303288
ACN13ACNGALGBSIDEtg,Acn13acngalgbside hs intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACN23ACNGALGBSIDEte,ACN23ACNGALGBSIDEte,"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACN23ACNGALGBSIDEtg,Acn23acngalgbside intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACNACNGAL14ACGLCGALGLUSIDEte,Blood group intracellular transport,"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACNACNGAL14ACGLCGALGLUSIDEtg,Blood group intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACNACNGALGBSIDEte,ACNACNGALGBSIDEte,"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACNACNGALGBSIDEtg,Acnacngalgbside hs intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACNAM9PL,N-Acetylneuraminate 9-phosphate pyruvate-lyase (pyruvate-phosphorylating),Aminosugar Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACACT1m,Acetyl CoA C acetyltransferase  mitochondrial,Tryptophan metabolism,0.055005012401066415,0.0,1,0.055005012401066415,0.049871642363803925,0.0,1,0.049871642363803925,0.00513337003726249,1.1029316419682478
ACNAM9PL2,N-Acetylneuraminate 9-phosphate pyruvate-lyase (pyruvate-phosphorylating),Aminosugar Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACACT1x,Acetyl-CoA:acetyl-CoA C-acetyltransferase,Cholesterol Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_n2m2nmasn_e,"N-Acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,3-(N-acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,6)-(N-acetyl-beta-D-glucosaminyl-1,4)-beta-D-mannosyl-1,4-N-acetyl-beta-D-glucosaminyl-R exchange",Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACACT4p,Acetyl CoA C acetyltransferase  octanoyl CoA   peroxisomal,Fatty Acid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACACT5p,Acetyl CoA C acyltransferase  decanoyl CoA   peroxisomal,Fatty Acid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACACT6p,Acetyl CoA C acetyltransferase  dodecanoyl   peroxisomal,Fatty Acid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACNAMPH,N-Acetylneuraminate 9-phosphate phosphohydrolase,Aminosugar Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACNAMlt,N-acetylneuraminate transport into lysososme,"Transport, Lysosomal",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACNAMtn,N-acetylneuraminate nuclear import,"Transport, Nuclear",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,Blood group intracellular transport,"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,Blood group intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACACT7p,Acetyl CoA acyltransferase  tetradecanoyl CoA   peroxisomal,Fatty Acid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_na1_e,Sodium exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACACT8p,Acetyl CoA acyltransferase  hexadecanoyl CoA   peroxisomal,Fatty Acid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACACT9p,Acetyl CoA acyltransferase  tetracosanoyl CoA   peroxisomal,Fatty Acid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACNML,N-Acetylneuraminate lyase,Aminosugar Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACOAD10m,"2-methylacyl-coa dehydrogenase, trans-2-Methylbut-2-enoyl-CoA forming","Valine, Leucine, and Isoleucine Metabolism",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACOAD1fm,"Acyl-CoA dehydrogenase (butanoyl-CoA), mitochondrial",Butanoate Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_nac_e,Nicotinate exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACOAD8m,Isovaleryl-coa dehydrogenase,"Valine, Leucine, and Isoleucine Metabolism",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACOAD9m,"2-methylacyl-coa dehydrogenase, 2-Methylprop-2-enoyl-CoA forming","Valine, Leucine, and Isoleucine Metabolism",0.2994536978490301,0.0,1,0.2994536978490301,0.4119227382245528,0.0,1,0.4119227382245528,-0.11246904037552269,0.7269656905539916
ACOAH,Acetyl-CoA hydrolase,Pyruvate Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACACt2,Acetoacetate transport via proton symport,"Transport, Extracellular",0.30037161745002033,0.0,1,0.30037161745002033,-0.03911833499917294,0.0,1,-0.03911833499917294,0.3394899524491933,7.678537888913023
ACOAO7p,Acyl CoA oxidase  hexadecanoyl CoA   peroxisomal,Fatty Acid Metabolism,0.10273592753489232,0.0,1,0.10273592753489232,0.1,0.0,1,0.1,0.00273592753489231,1.0273592753386493
ACACt2m,Acetoacetate mitochondrial transport via H+ symport,"Transport, Mitochondrial",0.3251686847213236,0.0,1,0.3251686847213236,0.6817846558221247,0.0,1,0.6817846558221247,-0.35661597110080107,0.4769375226386469
EX_nad_e,Nicotinamide adenine dinucleotide exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACACtx,"Acetoacetate transport via diffusion, glyoxysome","Transport, Peroxisomal",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACOATA,Acetyl-CoA ACP transacylase,Fatty Acid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACODA,Acetylornithine deacetylase,Urea cycle/amino group metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACONT,Aconitate hydratase,Citric Acid Cycle,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACALDt,Acetaldehyde reversible transport,"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_nadp_e,Nicotinamide adenine dinucleotide phosphate exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACALDtm,Acetaldehyde mitochondrial diffusion,"Transport, Mitochondrial",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACONTm,Aconitate hydratase,Citric Acid Cycle,0.0911933286731168,0.0,1,0.0911933286731168,0.0,0.0,1,0.0,0.0911933286731168,91193328673.1168
ACOX22x,"Acyl-Coenzyme A oxidase 2, branched chain",Bile Acid Biosynthesis,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACALDtr,Acetaldehyde reversible transport (ER),"Transport, Endoplasmic Reticular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACOX2x,"Acyl-Coenzyme A oxidase 2, branched chain",Bile Acid Biosynthesis,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_ncam_e,Nicotinamide exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACALDtx,"Acetaldehyde transport via diffusion, glyoxysome","Transport, Peroxisomal",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACCOAC,Acetyl-CoA carboxylase,Fatty Acid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACP1_FMN,Acid phosphatase (FMN),Riboflavin Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_nh4_e,Ammonia exchange,Extracellular exchange,0.5565976147176548,0.0,1,0.5565976147176548,1.1705502909450503,0.0,1,1.1705502909450503,-0.6139526762273955,0.4755008127568847
ACCOACrm,Acetyl Coa carboxylase  mitochondrial,Fatty Acid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACCOAL,Acetate-CoA ligase (ADP-forming),Propanoate Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACCOALm,Acetate-CoA ligase (AMP-forming),Propanoate Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_nifedipine_e,Nifedipine exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACCOAgt,Acetyl-coa transport,"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACCOAtn,Acetyl CoA transport  nuclear,"Transport, Nuclear",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACRNtm,O acetylcarnintine transport into mitochondria via diffusion,"Transport, Mitochondrial",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACS,Acetyl-CoA synthetase,Glycolysis/Gluconeogenesis,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACCOAtr,Acetyl-coa transport,"Transport, Endoplasmic Reticular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_no_e,Nitric oxide exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACETONEt2,Acetone transport via proton symport,"Transport, Extracellular",-0.3251686847213236,0.0,1,-0.3251686847213236,-0.3756976983220187,0.0,1,-0.3756976983220187,0.050529013600695116,0.8655061933377854
EX_npthl_e,Naphthalene exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACS2,Acetyl-CoA synthase (propionate),Propanoate Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACSm,Acetyl CoA synthetase,Glycolysis/Gluconeogenesis,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACTLMO,Acetol monooxygenase,Pyruvate Metabolism,0.0,0.0,1,0.0,0.23484047454145265,0.0,1,0.23484047454145265,-0.23484047454145265,0.0
ADNCYC,Adenylate cyclase,Nucleotides,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ADNK1,Adenosine kinase,Nucleotides,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ADNK1m,"Adenosine kinase, mitochondria",Nucleotides,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_nrpphr_e,Norepinephrine exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_nrpphrsf_e,Sulfate derivative of norepinephrine exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACTNMO,Acetone monooxygenase,Pyruvate Metabolism,0.0,0.0,1,0.0,0.23484047454145265,0.0,1,0.23484047454145265,-0.23484047454145265,0.0
EX_nrvnc_e,Nervonic acid exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACYP,Acylphosphatase,Glycolysis/Gluconeogenesis,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACt2m,Acetate mitochondrial transport via proton symport,"Transport, Mitochondrial",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ADNt,Adenosine facilated transport in cytosol,"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ADNt4,Adenosine transport (Na/Adn cotransport),"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACt2r,Acetate reversible transport via proton symport,"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ADNt5,Adenosine transport (1:2 Na/Adn cotransport),"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_o2_e,O2 exchange,Extracellular exchange,-2.723295226333449,0.0,1,-2.723295226333449,-6.055440165428829,0.0,1,-6.055440165428829,3.3321449390953797,0.4497270474045124
ADNtl,Adenosine facilated transport from lysosome,"Transport, Lysosomal",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ACtg,"Acetate transport, Golgi apparatus","Transport, Golgi Apparatus",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ADA,Adenosine deaminase,Purine Catabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ADAe,"Adenosine deaminase, extracellular",Nucleotides,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ADNtm,"Equilibrative nucleoside transporter, mitochondrial","Transport, Mitochondrial",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ADCim,"Acetoacetate decarboxylation (irreversible), mitochondrial",Propanoate Metabolism,0.3251686847213236,0.0,1,0.3251686847213236,0.6105381728634713,0.0,1,0.6105381728634713,-0.28536948814214774,0.5325935366100447
ADPGLC,ADPglucose diphosphatase,Nucleotides,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_o2s_e,Superoxide anion exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ADPMAN,ADPmannose diphosphatase,Nucleotides,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ADPRDP,ADPribose diphosphatase,Nucleotides,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ADEt,Adenine transport via diffusion,"Transport, Extracellular",0.002035548369514596,0.0,1,0.002035548369514596,0.0022677791927030455,0.0,1,0.0022677791927030455,-0.00023223082318844963,0.897595486882812
ADEtl,Adenine facilated transport from lysosome,"Transport, Lysosomal",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ADPRDPm,ADPribose diphosphatase (mitochondrial),Nucleotides,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
AGDC,N-acetylglucosamine-6-phosphate deacetylase,Aminosugar Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ADPRIBt,ADPribose transport,"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ADPT,Adenine phosphoribosyltransferase,Salvage Pathway,0.0014052948994557062,0.0,1,0.0014052948994557062,0.0015656216183932742,0.0,1,0.0015656216183932742,-0.00016032671893756803,0.8975954867053385
ADPtx,"ADP transporter, peroxisomal","Transport, Peroxisomal",-0.013797440831018939,0.0,1,-0.013797440831018939,-0.015371557707862561,0.0,1,-0.015371557707862561,0.0015741168768436224,0.8975954872201367
ADRNCOAtx,Fatty acid intracellular transport,"Transport, Peroxisomal",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ADRNCPT1,Carnitine O-palmitoyltransferase,Carnitine shuttle,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ADRNCPT2,Carnitine transferase,Carnitine shuttle,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ADRNCRNt,Transport into the mitochondria (carnitine),Carnitine shuttle,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ADRNLPVESSEC,Adrenaline secretion via secretory vesicle (ATP driven),"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ADRNt,Fatty acid transport via diffusion,"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ADHAPtx,Intracellular transport (peroxisome),"Transport, Peroxisomal",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ADK1,Adenylate kinase,Nucleotides,-0.00983706429618958,0.0,1,-0.00983706429618958,0.1,0.0,1,0.1,-0.10983706429618958,0.09837064296091208
ADK3,Adentylate kinase (GTP),Nucleotides,0.0,0.0,1,0.0,-0.11095935132875426,0.0,1,-0.11095935132875426,0.11095935132875426,0.0
ADK3m,Adentylate kinase  GTP ,Nucleotides,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ADKd,Adenylate kinase (d form),Nucleotides,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ADMDC,Adenosylmethionine decarboxylase,Arginine and Proline Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
AGLPC,Alkyl acylglycerol phosphocholine transferase,Glycerophospholipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ADSELK,Adenylyl-selenate kinase,Selenoamino acid metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ADSK,Adenylyl-sulfate kinase,Nucleotides,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ADSL1r,Adenylsuccinate lyase,Nucleotides,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ALOX12R,Arachidonate 12-lipoxygenase R,Eicosanoid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
AGLPED,Alkyl acyl glycerophosphoethanolamine desaturase,Glycerophospholipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ALOX15,Arachidonate 15-lipoxygenase,Eicosanoid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ALOX5,Arachidonate 5-lipoxygenase,Eicosanoid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ADSL2r,Adenylosuccinate lyase,IMP Biosynthesis,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ALOX52,Arachidonate 5-lipoxygenase,Eicosanoid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ADSS,Adenylosuccinate synthase,Nucleotides,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ALR,Aldose reductase,"Glycine, Serine, and Threonine Metabolism",0.06735871086916534,0.0,1,0.06735871086916534,0.1,0.0,1,0.1,-0.032641289130834666,0.6735871086849174
AGLPET,Alkyl acylglycerol phosphoethanolamine transferase,Glycerophospholipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
AFLATOXINte,Xenobiotic transport,"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
AGLPH,Alkyl glycerol phosphate hydrolase,Glycerophospholipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
AG13T10g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
AG13T11g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ALR2,Aldose reductase (methylglyoxal),Pyruvate Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
AGLPR,Alkyl glycerol phosphate reductase,Glycerophospholipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
AG13T12g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
AG13T13g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
AG13T14g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ALR3,Aldose reductase (acetol),Pyruvate Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
AG13T15g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
AG13T16g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
AG13T17g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
AG13T18g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
