ReactionID,ReactionName,Subsystem,HFD_mean,WD_mean,MeanDiff,log2FC,t_statistic,p_value,Cohen_d,HFD_n,WD_n,q_value,Significant,Direction
H2CO3D2m,"Carboxylic acid dissociation, mitochondrial",Miscellaneous,0.01588533669846504,0.013920626061557301,0.001964710636907738,0.19047157188254643,1.0426396937553382,0.30388009922480386,0.19264698345182768,38,12,1.0,False,Up
GGH_6DHFl,"Gamma-glutamyl hydrolase (6DHF), lysosomal",Folate Metabolism,0.002462219804711273,0.0026998786023449337,-0.00023765879763366048,-0.1329349757351746,-0.988283645887586,0.32836957041687376,-0.19239018669743596,38,12,1.0,False,Down
FPGS5m,"Folylpolyglutamate  synthetase (DHF), mitochondrial",Folate Metabolism,0.002462219804711273,0.0026998786023449337,-0.00023765879763366048,-0.1329349757351746,-0.988283645887586,0.32836957041687376,-0.19239018669743596,38,12,1.0,False,Down
FPGS4m,"Folylpolyglutamate synthetase (DHF), mitochondrial",Folate Metabolism,0.002462219804711273,0.0026998786023449337,-0.00023765879763366048,-0.1329349757351746,-0.988283645887586,0.32836957041687376,-0.19239018669743596,38,12,1.0,False,Down
DHFtl,Dihydrofolate reversible lysosomal transport,"Transport, Lysosomal",-0.002462219804711273,-0.0026998786023449337,0.00023765879763366048,-0.1329349860506056,0.988283645887586,0.32836957041687376,0.19239018669743596,38,12,1.0,False,Up
GGH_5DHFl,"Gamma-glutamyl hydrolase (5DHF), lysosomal",Folate Metabolism,0.002462219804711273,0.0026998786023449337,-0.00023765879763366048,-0.1329349757351746,-0.988283645887586,0.32836957041687376,-0.19239018669743596,38,12,1.0,False,Down
DHFtm,Dihydrofolate reversible mitochondrial transport,"Transport, Mitochondrial",0.002462219804711273,0.0026998786023449337,-0.00023765879763366048,-0.1329349757351746,-0.988283645887586,0.32836957041687376,-0.19239018669743596,38,12,1.0,False,Down
6DHFtl,"6-glutamyl-DHF transport, lysosomal","Transport, Lysosomal",0.002462219804711273,0.0026998786023449337,-0.00023765879763366048,-0.1329349757351746,-0.988283645887586,0.32836957041687376,-0.19239018669743596,38,12,1.0,False,Down
6DHFtm,"6-glutamyl-DHF transport,m mitochondrial","Transport, Mitochondrial",0.002462219804711273,0.0026998786023449337,-0.00023765879763366048,-0.1329349757351746,-0.988283645887586,0.32836957041687376,-0.19239018669743596,38,12,1.0,False,Down
GLUt7l,"Glutamate transport, lysosomal","Transport, Lysosomal",0.012311099023556557,0.0134993930117248,-0.0011882939881682434,-0.1329349798613386,-0.9882836458875189,0.3283695704169063,-0.19239018669742428,38,12,1.0,False,Down
H2Otly,"H2O transport, lysosomal","Transport, Lysosomal",0.012311099023556557,0.0134993930117248,-0.0011882939881682434,-0.1329349798613386,-0.9882836458875189,0.3283695704169063,-0.19239018669742428,38,12,1.0,False,Down
ARGN,Arginase,Urea cycle/amino group metabolism,-0.0010179547059048504,7.48952620720179e-05,-0.0010928499679768683,,-1.0286111236244773,0.31034008807440266,-0.1900549454409605,38,12,1.0,False,Down
LGTHL,Lactoylglutathione lyase,Pyruvate Metabolism,-0.0013791967991563822,0.00011251342308900003,-0.0014917102222453823,,-1.0279492075060477,0.3106472074240934,-0.18993264418552458,38,12,1.0,False,Down
GLYOX,Hydroxyacylglutathione hydrolase,Pyruvate Metabolism,-0.0013791967991563822,0.00011251342308900003,-0.0014917102222453823,,-1.0279492075060477,0.3106472074240934,-0.18993264418552458,38,12,1.0,False,Down
H2Oter,H2O endoplasmic reticulum transport,"Transport, Endoplasmic Reticular",-0.016748127714893722,-0.015061638328316335,-0.0016864893865773875,0.1531211180795125,-1.023413912089839,0.31274634749027636,-0.18916484369778647,38,12,1.0,False,Down
CYTK1,Cytidylate kinase (CMP),Nucleotides,0.03466277718493692,0.017896768333119092,0.016766008851817827,0.9536881443498647,1.0128400405435154,0.31768481350562905,0.18733438127630964,38,12,1.0,False,Up
FUMm,Fumarase  mitochondrial,Citric Acid Cycle,0.14557590447725985,0.17852322079107694,-0.03294731631381709,-0.29434015744384856,-0.7342890632625542,0.4680763675583668,-0.18700824710768033,38,12,1.0,False,Down
SERASNNaEx,L-serine/L-asparagine Na-dependent exchange (Ser-L in),"Transport, Extracellular",0.11873158424258597,0.10456735474018158,0.014164229502404382,0.18327124098658115,0.9670217168070885,0.3398119160036448,0.1786751624660553,38,12,1.0,False,Up
H2CO3D,Carboxylic acid dissociation,Miscellaneous,0.3565003940101031,0.2973862028624941,0.05911419114760896,0.2615659555106763,0.5500031740369756,0.5885934045890251,0.176905503440411,38,12,1.0,False,Up
H2CO3D2,Carboxylic acid dissociation,Miscellaneous,-0.3565003940101031,-0.2973862028624941,-0.05911419114760896,0.2615659556715612,-0.5500031740369756,0.5885934045890251,-0.176905503440411,38,12,1.0,False,Down
EX_hco3_e,EX hco3 LPAREN e RPAREN ,Extracellular exchange,0.356500394010103,0.2973862028624941,0.05911419114760891,0.261565955510676,0.5500031740369751,0.5885934045890255,0.17690550344041087,38,12,1.0,False,Up
NH4t3r,Ammonia transport via proton antiport,"Transport, Extracellular",0.41145740166482137,0.4820662540877612,-0.07060885242293985,-0.22848836511727247,-0.5328718687425373,0.6004174951781898,-0.17558516847014322,38,12,1.0,False,Down
RETNt,Retinoic acid transport,"Transport, Extracellular",0.005627273314037968,0.0011538247219648756,0.0044734485920730925,2.2860118565512813,0.5064277437668337,0.6189115866655923,0.17454257956062513,38,12,1.0,False,Up
EX_retn_e,Retinoate exchange,Extracellular exchange,0.005627273314037968,0.0011538247219648756,0.0044734485920730925,2.2860118565512813,0.5064277437668337,0.6189115866655923,0.17454257956062513,38,12,1.0,False,Up
GUAPRT,Guanine phosphoribosyltransferase,Salvage Pathway,0.0028877631840679677,0.0031578764177968167,-0.000270113233728849,-0.12900227233360684,-0.4460824062341935,0.6619032614374738,-0.17265848617700627,38,12,1.0,False,Down
ARGt5r,ARGtiDF,"Transport, Extracellular",0.00037532888282948163,-0.0003330203704749,0.0007083492533043816,,0.9323221021559138,0.35721430087551853,0.1722637663437643,38,12,1.0,False,Up
MTHGXLt,Methylglyoxal transport (cytosol to extracellular),"Transport, Extracellular",0.004212630820621498,0.011827276259995625,-0.007614645439374127,-1.4893244530826142,-0.7378611098228444,0.46486432795972576,-0.1721673728081834,38,12,1.0,False,Down
EX_mthgxl_e,Methylglyoxal exchange,Extracellular exchange,0.004212630820621498,0.011827276259995625,-0.007614645439374127,-1.4893244530826142,-0.7378611098228444,0.46486432795972576,-0.1721673728081834,38,12,1.0,False,Down
H2O2tm,"Hydrogen peroxide transport via diffusion, mitochondria","Transport, Mitochondrial",0.16901976797761895,0.0888431888863328,0.08017657909128614,0.9278589061207853,0.47768902368845917,0.6391882145113303,0.17212884321449445,38,12,1.0,False,Up
NDPK2,Nucleoside-diphosphate kinase (ATP:UDP),Nucleotides,0.11442177095076829,0.1473024978056607,-0.03288072685489242,-0.36442031523613083,-0.44999691155512717,0.6589871019488582,-0.17045430407235887,38,12,1.0,False,Down
LYSt4,L-lysine transport in via sodium symport,"Transport, Extracellular",-0.0002663016876041449,-0.0029590166242631,0.002692714936658955,-3.4739848185378217,0.9101614845862548,0.3686287319734688,0.16816918203837702,38,12,1.0,False,Up
RDH1,Retinol dehydrogenase (all-trans),Vitamin A Metabolism,0.0019575299303065783,0.015305846052930899,-0.013348316122624321,-2.9669764585000213,-0.858950901293536,0.39501654204689673,-0.16671878147391414,38,12,1.0,False,Down
CYTK8,"Cytidylate kinase (CMP,dATP)",Nucleotides,-0.00013072784549394997,0.00028949173743414994,-0.0004202195829280999,,-0.7565255803855531,0.4532043437242498,-0.16591322806295355,38,12,1.0,False,Down
FATP7t,Fatty acid electroneutral transport,"Transport, Extracellular",0.03057115348816151,-0.0024939625214021005,0.03306511600956361,,0.8959159269838285,0.37608970051538504,0.16553705157553986,38,12,1.0,False,Up
CRVNCtr,Fatty acid transport via diffusion,"Transport, Extracellular",0.03057115348816151,-0.0024939625214021005,0.03306511600956361,,0.8959159269838285,0.37608970051538504,0.16553705157553986,38,12,1.0,False,Up
NDPK7,Nucleoside-diphosphate kinase (ATP:dCDP),Nucleotides,0.032267363657722384,0.050890016483014194,-0.01862265282529181,-0.6573069469169696,-0.4326126864209565,0.6713669408089382,-0.16552158487068672,38,12,1.0,False,Down
EX_retinol_e,Retinol exchange,Extracellular exchange,-0.013059974696802748,-0.017730338407790844,0.004670363710988097,-0.44106797349882576,0.4747918251769277,0.6408734388920843,0.16431260794463895,38,12,1.0,False,Up
PSSA2_hs,Phosphatidylserine synthase homo sapiens,Glycerophospholipid Metabolism,0.00027480326321714817,4.725649621242917e-05,0.000227546767004719,2.5398120368273247,0.8884921466237172,0.3800160289163508,0.16416537073435372,38,12,1.0,False,Up
ETHAK,Ethanolamine kinase,Glycerophospholipid Metabolism,0.00027480326321714817,4.725649621242917e-05,0.000227546767004719,2.5398120368273247,0.8884921466237172,0.3800160289163508,0.16416537073435372,38,12,1.0,False,Up
CEPTE,Ethanolamine phosphotransferase,Glycerophospholipid Metabolism,0.00027480326321714817,4.725649621242917e-05,0.000227546767004719,2.5398120368273247,0.8884921466237172,0.3800160289163508,0.16416537073435372,38,12,1.0,False,Up
PETHCT,Phosphoethanolamine cytidyltransferase,Glycerophospholipid Metabolism,0.00027480326321714817,4.725649621242917e-05,0.000227546767004719,2.5398120368273247,0.8884921466237172,0.3800160289163508,0.16416537073435372,38,12,1.0,False,Up
O2tm,O2 transport  diffusion ,"Transport, Mitochondrial",0.8806962007700949,0.9440352240033869,-0.06333902323329199,-0.10019624839512999,-0.5241943364445945,0.6057523766549956,-0.16321168648479648,38,12,1.0,False,Down
ICDHyr,Isocitrate dehydrogenase (NADP),Citric Acid Cycle,0.09167804851366128,0.07448676077199,0.01719128774167128,0.2995923097307138,0.8578241950305925,0.3965123429867343,0.1584988989910973,38,12,1.0,False,Up
ACONT,Aconitate hydratase,Citric Acid Cycle,0.09167804851366128,0.07448676077199,0.01719128774167128,0.2995923097307138,0.8578241950305925,0.3965123429867343,0.1584988989910973,38,12,1.0,False,Up
ORNt4m,Ornithine mitochondrial transport exchange with citruline,"Transport, Mitochondrial",0.006078814354675292,-0.0006614422718420001,0.006740256626517292,,0.8577770961242056,0.396538018971499,0.15849019659630678,38,12,1.0,False,Up
CITRtm,"Citrulline transport via diffusion, mitochondria","Transport, Mitochondrial",0.006078814354675292,-0.0006614422718420001,0.006740256626517292,,0.8577770961242056,0.396538018971499,0.15849019659630678,38,12,1.0,False,Up
3SALAOX,Cysteinesulfinic acid oxidase,Taurine and hypotaurine metabolism,0.15736982622141613,0.1789799018412099,-0.021610075619793778,-0.18563864429898927,-0.4056448286856051,0.6907010537761451,-0.15640782191519934,38,12,1.0,False,Down
LCYSTCBOXL,3-Sulfoalanine carboxy-lyase,Taurine and hypotaurine metabolism,0.31473965244283236,0.35795980368241986,-0.0432201512395875,-0.18563864435433353,-0.40564482868560453,0.6907010537761454,-0.15640782191519914,38,12,1.0,False,Down
EX_tyr__L_e,L-Tyrosine exchange,Extracellular exchange,-0.006480332236139661,-0.013227951868608992,0.006747619632469331,-1.029450027842157,0.3624392998208856,0.7225796885666699,0.1545484237678067,38,12,1.0,False,Up
TYRt4,L-tyrosine transport in via sodium symport,"Transport, Extracellular",0.006480332236139661,0.013227951868608992,-0.006747619632469331,-1.029450005129641,-0.3624392998208856,0.7225796885666699,-0.1545484237678067,38,12,1.0,False,Down
HSD17B8r,17-beta-hydroxysteroid dehydrogenase,Steroid Metabolism,0.2456712741610004,0.27172371539128104,-0.026052441230280637,-0.14541130976140051,-0.8353457647062522,0.4088844886564883,-0.1543486019882287,38,12,1.0,False,Down
NCCt,Na+-Cl- cotransport,"Transport, Extracellular",0.08462032566296836,0.1602691426574066,-0.07564881699443825,-0.921420539768348,-0.36855278036264877,0.7179062474620523,-0.15072381405350488,38,12,1.0,False,Down
NRPPHRt4_2_r,NRPPHRt4 LPAREN 2 RPAREN r,"Transport, Extracellular",0.03927989386082401,0.009973572172994475,0.02930632168782954,1.9776087970215392,0.2846461024823884,0.7808695316788212,0.1496911224122268,38,12,1.0,False,Up
PGCD,Phosphoglycerate dehydrogenase,"Glycine, Serine, and Threonine Metabolism",-0.0028598527994996605,-0.0043377834411764,0.0014779306416767392,-0.6010171556683647,0.8096560587409344,0.4233144815117993,0.14959894418381695,38,12,1.0,False,Up
PSERT,Phosphoserine transaminase,"Glycine, Serine, and Threonine Metabolism",-0.0028598527994996605,-0.0043377834411764,0.0014779306416767392,-0.6010171556683647,0.8096560587409344,0.4233144815117993,0.14959894418381695,38,12,1.0,False,Up
PSP_L,Phosphoserine phosphatase (L-serine),"Glycine, Serine, and Threonine Metabolism",-0.0028598527994996605,-0.0043377834411764,0.0014779306416767392,-0.6010171556683647,0.8096560587409344,0.4233144815117993,0.14959894418381695,38,12,1.0,False,Up
DNDPt9m,DADP transport via dTDP antiport,"Transport, Mitochondrial",0.0009216387441394975,0.0008063226452062999,0.00011531609893319764,0.19284410402132937,0.8093323169075558,0.42349828157051717,0.14953912688739987,38,12,1.0,False,Up
RTOT_2,R total flux 2 position,R Group Synthesis,0.0011820328506481472,0.00042672463669869996,0.0007553082139494472,1.4698926037052804,0.8085107498310832,0.4239649333681793,0.14938732716220837,38,12,1.0,False,Up
ACTNMO,Acetone monooxygenase,Pyruvate Metabolism,0.005350119867074868,0.020435972962845217,-0.01508585309577035,-1.9334677922999894,-0.6429684879256853,0.5238393535446986,-0.14935048150888944,38,12,1.0,False,Down
GLCt4_2,Glucose transport via sodium symport,"Transport, Extracellular",0.00956560390210108,-0.014121569846725466,0.023687173748826548,,0.2728579743326958,0.7897939984778513,0.14902949137621882,38,12,1.0,False,Up
ACTLMO,Acetol monooxygenase,Pyruvate Metabolism,-0.020504884992321316,-0.005769415932461691,-0.014735469059859625,1.8294704899143293,-0.6298472573657676,0.5323177223128229,-0.14654867707407704,38,12,1.0,False,Down
HCO3_NAt,Bicarbonate transport (Na/HCO3 cotransport),"Transport, Extracellular",-0.08948728862831232,-0.1158289912634556,0.02634170263514328,-0.3722417243184972,0.7931251597826123,0.4327616743795796,0.14654455460212218,38,12,1.0,False,Up
DESAT18_4,Stearoyl-CoA desaturase (n-C18:0CoA -> n-C18:1CoA),Fatty acid elongation,0.08863324038333902,0.10440964006501023,-0.015776399681671216,-0.23633515726407342,-0.7835164318973272,0.4383108577415642,-0.14476916426066833,38,12,1.0,False,Down
PGMT,Phosphoglucomutase,Glycolysis/Gluconeogenesis,-0.2558655746284758,-0.27080916250083364,0.014943587872357833,-0.08189049823274663,0.4495224325409666,0.6580199645780629,0.14430751055784113,38,12,1.0,False,Up
RETI1,Retinol isomerase (11-cis),Vitamin A Metabolism,0.0037839719901440138,-0.007387245812226701,0.011171217802370714,,0.7623858711160445,0.45066283882940494,0.14086490201404525,38,12,1.0,False,Up
RAI1,Retinal isomerase (11-cis),Vitamin A Metabolism,-0.0037839719901440138,0.007387245812226701,-0.011171217802370714,,-0.7623858711160445,0.45066283882940494,-0.14086490201404525,38,12,1.0,False,Down
EX_nh4_e,Ammonia exchange,Extracellular exchange,1.413120558118202,1.4819533077612457,-0.06883274964304364,-0.06861544089518896,-0.4618205187858171,0.6488390310193346,-0.14021356375232225,38,12,1.0,False,Down
THRGLYexR,L-threonine/glycine reversible exchange,"Transport, Extracellular",0.3536261340260637,0.3927449876067668,-0.039118853580703106,-0.15136796511883255,-0.37403910413947633,0.7133394481549402,-0.1384127952482107,38,12,1.0,False,Down
ACALDtm,Acetaldehyde mitochondrial diffusion,"Transport, Mitochondrial",-0.0001104658041501862,9.0116840227768e-06,-0.000119477488172963,,-0.7468182810428329,0.4598928480083937,-0.13798850158043335,38,12,1.0,False,Down
ALDD2xm,Aldehyde dehydrogenase  acetylaldehyde  NAD   mitochondrial,Glycolysis/Gluconeogenesis,0.0001104658041501862,-9.0116840227768e-06,0.000119477488172963,,0.7468182810428329,0.4598928480083937,0.13798850158043335,38,12,1.0,False,Up
Htm,Uncoupling protein,"Transport, Mitochondrial",0.32908690067776303,0.27007761013599696,0.05900929054176607,0.2850945578660039,0.3747948441215039,0.7126886821884657,0.1364512457064151,38,12,1.0,False,Up
ETF,Electron transfer flavoprotein,Fatty acid oxidation,0.0017544758686979865,0.006356947550901576,-0.004602471682203589,-1.8572940208891937,-0.6903820687634845,0.49343245862717433,-0.13641727865490952,38,12,1.0,False,Down
ETFQO,Electron transfer flavoprotein-ubiquinone oxidoreductase,Fatty acid oxidation,0.0017544758686979865,0.006356947550901576,-0.004602471682203589,-1.8572940208891937,-0.6903820687634845,0.49343245862717433,-0.13641727865490952,38,12,1.0,False,Down
ASNALANaEx,L-alanine/L-asparagine Na-dependent exchange (Asn-L in),"Transport, Extracellular",0.0010705859843516572,-0.0009370822420300002,0.0020076682263816576,,0.7355122209126347,0.4666647133869275,0.13589949768785878,38,12,1.0,False,Up
SERGLNNaEx,L-serine/L-glutamine Na-dependent exchange (Ser-L in),"Transport, Extracellular",0.0031920391670464494,0.0014161508942975999,0.0017758882727488495,1.1725033009355885,0.7351550515982628,0.46687957780998557,0.13583350404556085,38,12,1.0,False,Up
RIBt2,Ribose transport in via proton symporter,"Transport, Extracellular",-0.008712894437022608,-0.0330598135056352,0.024346919068612593,-1.9238546293448813,0.7122773344177458,0.48076072740471054,0.13160642231302433,38,12,1.0,False,Up
BTNt2i,Biotin uptake,"Transport, Extracellular",-0.13447580904851328,-0.15206064309185824,0.01758483404334496,-0.177300129080901,0.4337283504595837,0.6687799007951072,0.13140439581463798,38,12,1.0,False,Up
